Date,SPX,GLD,USO,SLV,EUR/USD,Price,Volume,Market_Cap
6/23/2009,895.099976,90.919998,37.41,13.62,1.394097,90.919998,5422,492968.23
6/24/2009,900.940002,91.449997,37.09,13.68,1.398562,91.449997,6586,602289.68
6/25/2009,920.26001,92.309998,38.049999,13.81,1.405304,92.309998,5406,499027.85
6/29/2009,927.22998,92.040001,38.669998,13.66,1.403883,92.040001,4503,414456.12
6/30/2009,919.320007,91.18,37.93,13.38,1.414087,91.18,9237,842229.66
07-01-2009,923.330017,92.389999,37.459999,13.55,1.395751,92.389999,3564,329277.96
07-02-2009,896.419983,91.25,36.049999,13.16,1.396005,91.25,5074,463002.5
07-06-2009,898.719971,90.760002,34.709999,13.1,1.391595,90.760002,9517,863762.94
07-07-2009,881.030029,90.709999,33.810001,12.89,1.387906,90.709999,3610,327463.1
07-08-2009,879.559998,89.269997,32.57,12.69,1.4028,89.269997,1469,131137.63
07-09-2009,882.679993,89.510002,32.77,12.67,1.393398,89.510002,4453,398588.04
7/13/2009,901.049988,90.190002,32.369999,12.66,1.397155,90.190002,6776,611127.45
7/14/2009,905.840027,90.809998,32.110001,12.72,1.410199,90.809998,6360,577551.59
7/15/2009,932.679993,92.239998,33.470001,13.06,1.414107,92.239998,8598,793079.5
7/16/2009,940.73999,91.980003,33.560001,13.09,1.410497,91.980003,6461,594282.8
7/20/2009,951.130005,93.279999,34.830002,13.45,1.41985,93.279999,8581,800435.67
7/21/2009,954.580017,93.129997,34.939999,13.33,1.420596,93.129997,5023,467791.97
7/22/2009,954.070007,93.440002,34.810001,13.45,1.41633,93.440002,5224,488130.57
7/23/2009,976.289978,93.260002,35.790001,13.52,1.421202,93.260002,2891,269614.67
7/27/2009,982.179993,93.709999,36.32,13.84,1.414607,93.709999,3380,316739.8
7/28/2009,979.619995,92.110001,35.759998,13.52,1.401463,92.110001,2728,251276.08
7/29/2009,975.150024,91.199997,33.470001,13.12,1.40849,91.199997,1492,136070.4
7/30/2009,986.75,91.620003,35.490002,13.25,1.426005,91.620003,9208,843636.99
08-03-2009,1002.630005,93.870003,37.919998,14.03,1.441961,93.870003,5611,526704.59
08-04-2009,1005.650024,94.68,37.970001,14.35,1.441171,94.68,2294,217195.92
08-05-2009,1002.719971,94.779999,38.200001,14.52,1.437298,94.779999,4763,451437.14
08-06-2009,997.080017,94.599998,38.27,14.32,1.419104,94.599998,2270,214742.0
08-10-2009,1007.099976,92.93,37.709999,14.15,1.415008,92.93,3809,353970.37
08-11-2009,994.349976,92.790001,36.860001,14.09,1.421707,92.790001,3569,331167.51
08-12-2009,1005.809998,92.949997,37.349998,14.34,1.427593,92.949997,8861,823629.92
8/13/2009,1012.72998,93.720001,37.799999,14.79,1.420697,93.720001,5293,496059.97
8/17/2009,979.72998,91.610001,35.52,13.75,1.416511,91.610001,2780,254675.8
8/18/2009,989.669983,92.059998,36.860001,13.72,1.425395,92.059998,3055,281243.29
8/19/2009,996.460022,92.529999,38.119999,13.57,1.426005,92.529999,2136,197644.08
8/20/2009,1007.369995,92.269997,37.669998,13.7,1.43209,92.269997,1731,159719.36
8/24/2009,1025.569946,92.339996,38.299999,13.9,1.428408,92.339996,4655,429842.68
8/25/2009,1028.0,92.760002,37.169998,14.04,1.423629,92.760002,5765,534761.41
8/26/2009,1028.119995,92.790001,36.950001,14.09,1.437298,92.790001,2999,278277.21
8/27/2009,1030.97998,93.190002,37.720001,14.08,1.435998,93.190002,1103,102788.57
8/31/2009,1020.619995,93.400002,36.049999,14.62,1.421202,93.400002,7249,677056.61
09-01-2009,998.039978,93.900002,35.27,14.76,1.427409,93.900002,6116,574292.41
09-02-2009,994.75,96.190002,35.18,15.22,1.425639,96.190002,4409,424101.72
09-03-2009,1003.23999,97.459999,35.32,15.87,1.429409,97.459999,6281,612146.25
09-08-2009,1025.390015,97.43,36.939999,16.15,1.454799,97.43,2959,288295.37
09-09-2009,1033.369995,97.080002,36.939999,16.059999,1.45813,97.080002,8798,854109.86
09-10-2009,1044.140015,97.699997,37.369999,16.41,1.458002,97.699997,4702,459385.39
9/14/2009,1049.339966,97.959999,35.709999,16.309999,1.467093,97.959999,9602,940611.91
9/15/2009,1052.630005,98.900002,36.700001,16.780001,1.471194,98.900002,8263,817210.72
9/16/2009,1068.76001,99.910004,37.43,17.139999,1.473297,99.910004,1007,100609.37
9/17/2009,1065.48999,99.339996,37.490002,16.950001,1.471605,99.339996,4172,414446.46
9/21/2009,1064.660034,98.360001,35.849998,16.540001,1.481196,98.360001,5562,547078.33
9/22/2009,1071.660034,99.669998,36.98,16.879999,1.472602,99.669998,6600,657821.99
9/23/2009,1060.869995,98.830002,35.130001,16.540001,1.465094,98.830002,2441,241244.03
9/24/2009,1050.780029,97.550003,33.970001,15.99,1.468493,97.550003,5182,505504.12
9/28/2009,1062.97998,97.050003,34.509998,15.91,1.459172,97.050003,6778,657804.92
9/29/2009,1060.609985,97.43,34.310001,15.89,1.465502,97.43,6546,637776.78
9/30/2009,1057.079956,98.849998,36.189999,16.379999,1.451589,98.849998,6740,666248.99
10-01-2009,1029.849976,97.889999,36.23,16.040001,1.459002,97.889999,9492,929171.87
10-05-2009,1040.459961,99.82,36.18,16.379999,1.472169,99.82,8307,829204.74
10-06-2009,1054.719971,102.279999,36.540001,17.08,1.471151,102.279999,7146,730892.87
10-07-2009,1057.579956,102.360001,35.959999,17.25,1.478131,102.360001,8942,915303.13
10-08-2009,1065.47998,103.639999,36.68,17.52,1.473405,103.639999,5307,550017.47
10-12-2009,1076.189941,103.559998,37.689999,17.48,1.484605,103.559998,9431,976674.34
10/13/2009,1073.189941,104.260002,38.150002,17.48,1.493206,104.260002,2543,265133.19
10/14/2009,1092.02002,104.18,38.610001,17.559999,1.495595,104.18,9307,969603.26
10/15/2009,1096.560059,102.860001,39.91,17.059999,1.490802,102.860001,5326,547832.37
10/19/2009,1097.910034,104.230003,40.759998,17.440001,1.493451,104.230003,4602,479666.47
10/20/2009,1091.060059,103.419998,40.389999,17.200001,1.50069,103.419998,2309,238796.78
10/21/2009,1081.400024,103.75,41.330002,17.360001,1.504189,103.75,9023,936136.25
10/22/2009,1092.910034,103.919998,41.470001,17.32,1.501006,103.919998,2969,308538.47
10/26/2009,1066.949951,101.860001,40.130001,16.790001,1.486171,101.860001,7513,765274.19
10/27/2009,1063.410034,101.849998,40.59,16.34,1.481701,101.849998,9815,999657.73
10/28/2009,1042.630005,100.730003,39.459999,15.86,1.4718,100.730003,9975,1004781.78
10/29/2009,1066.109985,102.690002,40.900002,16.41,1.48401,102.690002,2476,254260.44
10/30/2009,1036.189941,102.529999,39.32,16.07,1.473297,102.529999,8649,886781.96
11-02-2009,1042.880005,103.949997,39.970001,16.16,1.47741,103.949997,9723,1010705.82
11-03-2009,1045.410034,106.459999,40.619999,17.0,1.473101,106.459999,2830,301281.8
11-04-2009,1046.5,107.099998,40.990002,17.139999,1.4869,107.099998,9541,1021841.08
11-05-2009,1066.630005,106.980003,40.799999,17.120001,1.487807,106.980003,9641,1031394.21
11-06-2009,1069.300049,107.43,39.700001,17.09,1.484891,107.43,6164,662198.52
11-09-2009,1093.079956,108.190002,40.5,17.290001,1.500803,108.190002,4412,477334.29
11-10-2009,1093.01001,108.389999,40.41,17.030001,1.498981,108.389999,4076,441797.64
11-11-2009,1098.51001,109.599998,40.549999,17.290001,1.498397,109.599998,7230,792407.99
11-12-2009,1087.23999,108.209999,39.27,16.92,1.485685,108.209999,6432,696006.71
11/13/2009,1093.47998,109.739998,39.119999,17.15,1.490891,109.739998,8124,891527.74
11/16/2009,1109.300049,111.629997,40.290001,18.01,1.498374,111.629997,1131,126253.53
11/17/2009,1110.319946,111.970001,40.48,18.129999,1.487697,111.970001,7636,855002.93
11/18/2009,1109.800049,112.25,40.669998,18.23,1.495394,112.25,5412,607497.0
11/19/2009,1094.900024,112.300003,39.66,18.26,1.491625,112.300003,6376,716024.82
11/20/2009,1091.380005,112.940002,39.419998,18.219999,1.486392,112.940002,2814,317813.17
11/23/2009,1106.23999,114.290001,39.380001,18.27,1.4962,114.290001,9999,1142785.72
11/24/2009,1105.650024,114.730003,38.580002,18.25,1.49667,114.730003,6649,762839.79
11/25/2009,1110.630005,116.620003,39.5,18.52,1.512791,116.620003,8693,1013777.69
11/27/2009,1091.48999,115.059998,38.5,17.950001,1.499093,115.059998,2248,258654.88
11/30/2009,1095.630005,115.639999,39.150002,18.15,1.503895,115.639999,9907,1145645.47
12-01-2009,1108.859985,117.379997,39.619999,18.780001,1.509001,117.379997,5432,637608.14
12-02-2009,1109.23999,119.18,38.84,18.889999,1.506977,119.18,2043,243484.74
12-03-2009,1099.920044,118.699997,38.52,18.620001,1.506546,118.699997,8109,962538.28
12-04-2009,1105.97998,113.75,38.330002,18.15,1.485707,113.75,6394,727317.5
12-07-2009,1103.25,113.110001,37.490002,17.82,1.48412,113.110001,1024,115824.64
12-08-2009,1091.939941,110.949997,36.849998,17.299999,1.469702,110.949997,1400,155330.0
12-09-2009,1095.949951,110.839996,35.869999,17.15,1.473796,110.839996,8350,925513.97
12-10-2009,1102.349976,110.82,35.73,17.09,1.472949,110.82,9569,1060436.58
12-11-2009,1106.410034,109.32,35.48,16.870001,1.461903,109.32,7348,803283.36
12/14/2009,1114.109985,110.239998,35.580002,17.08,1.465695,110.239998,6737,742686.87
12/15/2009,1107.930054,110.209999,35.93,17.09,1.454207,110.209999,3648,402046.08
12/16/2009,1109.180054,111.589996,36.740002,17.360001,1.452602,111.589996,8236,919055.21
12/17/2009,1096.079956,107.339996,36.360001,16.790001,1.4347,107.339996,6711,720358.71
12/18/2009,1102.469971,108.949997,36.66,16.950001,1.434905,108.949997,5200,566539.98
12/21/2009,1114.050049,106.949997,36.16,16.690001,1.428674,106.949997,1726,184595.69
12/22/2009,1118.02002,106.169998,36.560001,16.639999,1.425436,106.169998,6936,736395.11
12/23/2009,1120.589966,106.550003,37.740002,16.809999,1.43361,106.550003,9814,1045681.73
12/24/2009,1126.47998,108.360001,38.200001,17.17,1.438497,108.360001,2841,307850.76
12/28/2009,1127.780029,108.550003,38.860001,17.219999,1.437505,108.550003,7200,781560.02
12/29/2009,1126.199951,107.470001,38.84,16.809999,1.434309,107.470001,7180,771634.61
12/30/2009,1126.420044,106.93,39.139999,16.530001,1.434206,106.93,7479,799729.47
12/31/2009,1115.099976,107.309998,39.279999,16.540001,1.432706,107.309998,8331,893999.59
01-04-2010,1132.98999,109.800003,40.27,17.23,1.442398,109.800003,8124,892015.22
01-05-2010,1136.52002,109.699997,40.41,17.51,1.436596,109.699997,8298,910290.58
01-06-2010,1137.140015,111.510002,40.970001,17.860001,1.440403,111.510002,6828,761390.29
01-07-2010,1141.689941,110.82,40.720001,17.889999,1.431803,110.82,9030,1000704.6
01-08-2010,1144.97998,111.370003,40.93,18.15,1.441109,111.370003,3953,440245.62
01-11-2010,1146.97998,112.849998,40.540001,18.209999,1.451126,112.849998,1674,188910.9
01-12-2010,1136.219971,110.489998,39.630001,17.91,1.44766,110.489998,2600,287273.99
1/13/2010,1145.680054,111.540001,39.209999,18.27,1.452391,111.540001,1178,131394.12
1/14/2010,1148.459961,112.029999,39.060001,18.309999,1.44999,112.029999,2044,228989.32
1/15/2010,1136.030029,110.860001,38.400002,18.049999,1.439097,110.860001,7523,833999.79
1/19/2010,1150.22998,111.519997,38.93,18.450001,1.428102,111.519997,2857,318612.63
1/20/2010,1138.040039,108.940002,37.889999,17.57,1.411034,108.940002,9650,1051271.02
1/21/2010,1116.47998,107.370003,37.240002,17.07,1.409702,107.370003,3066,329196.43
1/22/2010,1091.76001,107.169998,36.34,16.780001,1.414107,107.169998,7394,792414.97
1/25/2010,1096.780029,107.480003,36.810001,16.83,1.415008,107.480003,9157,984194.39
1/26/2010,1092.170044,107.559998,36.5,16.43,1.408232,107.559998,8851,952013.54
1/27/2010,1097.5,106.529999,36.080002,16.26,1.403095,106.529999,9418,1003299.53
1/28/2010,1084.530029,106.480003,36.16,15.92,1.396804,106.480003,8296,883358.1
1/29/2010,1073.869995,105.959999,35.639999,15.9,1.386693,105.959999,6371,675071.15
02-01-2010,1089.189941,108.349998,36.720001,16.360001,1.392699,108.349998,7295,790413.24
02-02-2010,1103.319946,109.129997,37.529999,16.35,1.397624,109.129997,5987,653361.29
02-03-2010,1097.280029,108.699997,37.650002,16.07,1.390105,108.699997,6314,686331.78
02-04-2010,1063.109985,104.370003,35.799999,15.04,1.374495,104.370003,1913,199659.82
02-05-2010,1066.189941,104.68,35.209999,14.9,1.368008,104.68,5216,546010.88
02-08-2010,1056.73999,104.040001,35.09,14.75,1.365467,104.040001,6787,706119.49
02-09-2010,1070.52002,105.410004,36.209999,15.12,1.378208,105.410004,9532,1004768.16
02-10-2010,1068.130005,105.120003,36.509998,14.95,1.375327,105.120003,3430,360561.61
02-11-2010,1078.469971,107.129997,36.779999,15.37,1.368176,107.129997,6388,684346.42
02-12-2010,1075.51001,107.040001,36.310001,15.24,1.363494,107.040001,8414,900634.57
2/16/2010,1094.869995,109.620003,37.790001,15.82,1.376709,109.620003,4702,515433.25
2/17/2010,1099.51001,109.25,37.970001,15.74,1.360692,109.25,8863,968282.75
2/18/2010,1106.75,109.980003,38.73,15.88,1.346149,109.980003,2642,290567.17
2/19/2010,1109.170044,109.470001,39.09,15.97,1.361507,109.470001,9450,1034491.51
2/22/2010,1108.01001,109.07,39.029999,15.9,1.360563,109.07,4322,471400.54
2/23/2010,1094.599976,107.889999,38.330002,15.57,1.352704,107.889999,5533,596955.36
2/24/2010,1105.23999,107.360001,38.990002,15.62,1.354316,107.360001,2663,285899.68
2/25/2010,1102.939941,108.309998,38.110001,15.77,1.353601,108.309998,3238,350707.77
2/26/2010,1104.48999,109.43,38.82,16.07,1.363104,109.43,8451,924792.93
03-01-2010,1115.709961,109.43,38.349998,16.110001,1.356208,109.43,6367,696740.81
03-02-2010,1118.310059,111.019997,38.799999,16.559999,1.362064,111.019997,4865,540112.29
03-03-2010,1118.790039,111.629997,39.400002,16.82,1.370163,111.629997,4435,495079.04
03-04-2010,1122.969971,110.830002,39.150002,16.790001,1.3584,110.830002,3649,404418.68
03-05-2010,1138.699951,110.809998,39.849998,17.01,1.362899,110.809998,7288,807583.27
03-08-2010,1138.5,109.879997,39.790001,16.889999,1.361693,109.879997,6964,765204.3
03-09-2010,1140.449951,109.720001,39.549999,16.92,1.360692,109.720001,5409,593475.49
03-10-2010,1145.609985,108.470001,39.900002,16.66,1.364331,108.470001,3475,376933.25
03-11-2010,1150.23999,108.599998,40.049999,16.809999,1.368532,108.599998,4725,513134.99
03-12-2010,1149.98999,107.949997,39.509998,16.76,1.376993,107.949997,6419,692931.03
3/15/2010,1150.51001,108.360001,38.830002,16.74,1.367746,108.360001,8741,947174.77
3/16/2010,1159.459961,110.400002,39.790001,17.049999,1.376879,110.400002,2584,285273.61
3/17/2010,1166.209961,109.589996,40.23,17.08,1.373834,109.589996,9105,997816.91
3/18/2010,1165.829956,110.339996,39.919998,17.08,1.361396,110.339996,9310,1027265.36
3/19/2010,1159.900024,108.279999,39.200001,16.65,1.353693,108.279999,2168,234751.04
3/22/2010,1165.810059,107.75,39.560001,16.6,1.356705,107.75,5903,636048.25
3/23/2010,1174.170044,108.32,39.700001,16.719999,1.346801,108.32,3578,387568.96
3/24/2010,1167.719971,106.300003,38.939999,16.290001,1.333102,106.300003,8694,924172.23
3/25/2010,1165.72998,106.779999,38.900002,16.32,1.330707,106.779999,3381,361023.18
3/26/2010,1166.589966,108.589996,38.830002,16.610001,1.341004,108.589996,3589,389729.5
3/29/2010,1173.219971,108.75,39.959999,17.040001,1.342408,108.75,9990,1086412.5
3/30/2010,1173.27002,107.970001,39.950001,16.950001,1.350804,107.970001,7447,804052.6
3/31/2010,1169.430054,108.949997,40.290001,17.139999,1.3584,108.949997,2950,321402.49
04-01-2010,1178.099976,110.260002,41.240002,17.540001,1.350494,110.260002,2843,313469.19
04-05-2010,1187.439941,110.889999,42.07,17.75,1.340195,110.889999,5822,645601.57
04-06-2010,1189.439941,111.029999,42.02,17.610001,1.334846,111.029999,8864,984169.91
04-07-2010,1182.449951,112.489998,41.52,17.77,1.336112,112.489998,7389,831188.6
04-08-2010,1186.439941,112.650002,41.439999,17.719999,1.350093,112.650002,7012,789901.81
04-12-2010,1196.47998,113.010002,40.93,17.799999,1.360859,113.010002,4431,500747.32
4/13/2010,1197.300049,112.690002,40.889999,17.84,1.365598,112.690002,5235,589932.16
4/14/2010,1210.650024,113.029999,41.759998,18.07,1.357405,113.029999,5071,573175.12
4/15/2010,1211.670044,113.650002,41.709999,18.07,1.350402,113.650002,7099,806801.36
4/19/2010,1197.52002,111.150002,40.110001,17.379999,1.343508,111.150002,1006,111816.9
4/20/2010,1207.170044,111.459999,40.299999,17.48,1.338993,111.459999,6687,745333.01
4/21/2010,1205.939941,112.309998,40.27,17.77,1.326999,112.309998,1753,196879.43
4/22/2010,1208.670044,111.839996,40.299999,17.639999,1.338401,111.839996,9453,1057223.48
4/26/2010,1212.050049,112.75,40.349998,17.93,1.317072,112.75,4115,463966.25
4/27/2010,1183.709961,114.629997,39.369999,17.879999,1.321283,114.629997,6123,701879.47
4/28/2010,1191.359985,114.309998,39.970001,17.75,1.326295,114.309998,7701,880301.29
4/29/2010,1206.780029,114.279999,41.040001,18.139999,1.329805,114.279999,9045,1033662.59
05-03-2010,1202.26001,115.730003,41.459999,18.42,1.296395,115.730003,9734,1126515.85
05-04-2010,1173.599976,114.870003,39.700001,17.59,1.281493,114.870003,3142,360921.55
05-05-2010,1165.869995,115.089996,38.310001,17.110001,1.263296,115.089996,5396,621025.62
05-06-2010,1128.150024,118.489998,36.959999,17.32,1.275608,118.489998,4020,476329.79
05-10-2010,1159.72998,117.57,37.23,18.110001,1.262993,117.57,6164,724701.48
05-11-2010,1155.790039,120.660004,36.759998,18.950001,1.263903,120.660004,2742,330849.73
05-12-2010,1171.670044,121.400002,36.77,19.120001,1.254107,121.400002,3269,396856.61
5/13/2010,1157.439941,120.559998,36.130001,18.99,1.236002,120.559998,6600,795695.99
5/17/2010,1136.939941,119.360001,33.880001,18.530001,1.217893,119.360001,1203,143590.08
5/18/2010,1120.800049,119.489998,33.470001,18.57,1.239342,119.489998,1856,221773.44
5/19/2010,1115.050049,116.629997,33.509998,17.870001,1.247894,116.629997,8490,990188.67
5/20/2010,1071.589966,115.839996,32.200001,17.35,1.256708,115.839996,4716,546301.42
5/24/2010,1073.650024,116.839996,32.169998,17.559999,1.234598,116.839996,1998,233446.31
5/25/2010,1074.030029,117.360001,31.85,17.540001,1.2173,117.360001,4645,545137.2
5/26/2010,1067.949951,118.470001,32.59,17.74,1.234797,118.470001,3825,453147.75
5/27/2010,1103.060059,118.690002,34.310001,18.120001,1.227401,118.690002,5887,698728.04
06-01-2010,1070.709961,119.910004,33.18,18.02,1.2239,119.910004,5953,713824.25
06-02-2010,1098.380005,119.779999,33.790001,17.98,1.216945,119.779999,8284,992257.51
06-03-2010,1102.829956,117.959999,34.259998,17.639999,1.197103,117.959999,7722,910887.11
06-07-2010,1050.469971,121.489998,32.59,17.809999,1.197203,121.489998,4505,547312.44
06-08-2010,1062.0,121.0,33.189999,17.889999,1.199199,121.0,6902,835142.0
06-09-2010,1055.689941,120.559998,33.950001,17.76,1.210903,120.559998,3107,374579.91
06-10-2010,1086.839966,118.970001,34.77,17.860001,1.211402,118.970001,8734,1039083.99
6/14/2010,1089.630005,119.599998,34.330002,17.860001,1.231906,119.599998,9888,1182604.78
6/15/2010,1115.22998,120.989998,35.23,18.190001,1.231194,120.989998,4596,556070.03
6/16/2010,1114.609985,120.330002,35.490002,18.08,1.238206,120.330002,6685,804406.06
6/17/2010,1116.040039,121.900002,35.139999,18.33,1.239296,121.900002,1142,139209.8
6/21/2010,1113.199951,120.389999,35.330002,18.33,1.227506,120.389999,2243,270034.77
6/22/2010,1095.310059,121.449997,35.0,18.42,1.231906,121.449997,7841,952289.43
6/23/2010,1092.040039,120.949997,34.240002,18.18,1.233745,120.949997,5417,655186.13
6/24/2010,1073.689941,121.300003,34.389999,18.26,1.237302,121.300003,7929,961787.72
6/28/2010,1074.569946,121.089996,35.209999,18.379999,1.218635,121.089996,5576,675197.82
6/29/2010,1041.23999,121.269997,34.169998,18.129999,1.223002,121.269997,5647,684811.67
6/30/2010,1030.709961,121.68,33.959999,18.209999,1.25075,121.68,6799,827302.32
07-01-2010,1027.369995,117.040001,32.869999,17.440001,1.257103,117.040001,1915,224131.6
07-06-2010,1028.060059,116.510002,32.610001,17.4,1.263312,116.510002,3262,380055.63
07-07-2010,1060.27002,117.730003,33.650002,17.65,1.269406,117.730003,3850,453260.51
07-08-2010,1070.25,117.209999,34.23,17.610001,1.264398,117.209999,5149,603514.28
07-12-2010,1078.75,117.339996,33.779999,17.620001,1.272087,117.339996,8773,1029423.78
7/13/2010,1095.339966,118.360001,34.740002,17.82,1.274048,118.360001,3068,363128.48
7/14/2010,1095.170044,118.300003,34.66,17.959999,1.292858,118.300003,5522,653252.62
7/15/2010,1096.47998,118.230003,34.580002,17.950001,1.293193,118.230003,5907,698384.63
7/19/2010,1071.25,115.730003,34.459999,17.27,1.289308,115.730003,7857,909290.63
7/20/2010,1083.47998,116.650002,34.82,17.33,1.276797,116.650002,8747,1020337.57
